1.0,204.8904555,20791.31898,368.5164413,564.3086542,2.963135381,0.0
3.716080075,129.4229205,18630.05786,0.0,592.8853591,4.500656275,0.0
8.099124189,224.2362594,19909.54173,0.0,418.6062131,3.05593375,0.0
8.316765884,214.3733941,22018.41744,356.8861356,363.2665162,4.628770537,0.0
9.092223456,181.1015092,17978.98634,310.1357375,398.4108134,4.075075425,0.0
5.584086638,188.3133238,28748.68774,326.6783629,280.4679159,2.559708228,0.0
10.22386216,248.0717353,28749.71654,393.6633955,283.6516335,2.672988737,0.0
8.635848719,203.3615226,13672.09176,303.3097712,474.6076449,4.401424715,0.0
0.0,118.9885791,14285.58385,268.6469407,389.3755659,3.595017181,0.0
11.18028447,227.2314692,25484.50849,404.0416347,563.8854815,4.370561937,0.0
7.360640106,165.5207973,32452.61441,326.6243535,425.3834195,3.662291783,0.0
7.974521649,218.6933005,18767.65668,0.0,364.0982305,4.011718108,0.0
7.119824384,156.7049933,18730.81365,282.3440505,347.7150273,3.445756223,0.0
0.0,150.1749234,27331.36196,299.4157813,379.7618348,4.413974183,0.0
7.496232208,205.3449822,28388.00489,0.0,444.6453523,4.777382337,0.0
6.347271761,186.7328807,41065.23476,364.4876872,516.7432819,4.376348291,0.0
7.0517858,211.0494061,30980.60079,0.0,315.1412672,4.268428858,0.0
9.181560007,273.8138067,24041.32628,398.3505168,477.9746419,4.503660796,0.0
8.975464348,279.3571668,19460.39813,0.0,431.44399,2.43608559,0.0
7.371050302,214.4966105,25630.32004,335.7544386,469.9145515,2.560299148,0.0
0.0,227.4350484,22305.56741,0.0,554.8200865,4.133422644,0.0
6.660212026,168.2837469,30944.36359,310.9308583,523.6712975,3.749701241,0.0
0.0,215.9778587,17107.22423,326.9439777,436.256194,5.459250956,0.0
3.902475686,196.9032467,21167.5001,0.0,444.4788825,4.528522696,0.0
5.400301781,140.7390623,17266.59342,328.3582407,472.8740733,4.82478639,0.0
6.514415093,198.7673513,21218.70287,323.596349,413.2904501,5.200885077,0.0
3.445061864,207.9262602,33424.76868,384.0070058,441.7858757,4.184396969,0.0
0.0,145.7681806,13224.93564,304.0019928,298.9906665,4.004871128,0.0
0.0,266.4210181,26362.96501,395.3894903,364.4801067,3.991564248,0.0
0.0,148.1530614,15193.41347,307.0117926,563.8047433,6.038184953,0.0
7.181448581,209.6256005,15196.22999,338.3364311,342.1112863,5.088859989,0.0
9.825489908,190.7566183,19677.89247,0.0,452.8362349,2.857472426,0.0
10.43329098,117.7912296,22326.89205,307.7075086,412.9868338,5.057310517,0.0
7.414148196,235.0445345,32555.85254,387.1753165,411.9833642,3.160624468,0.0
0.0,232.280452,14787.20626,0.0,383.981723,5.029166724,0.0
5.115817064,191.952743,19620.54533,323.8363839,441.7483793,3.902088768,0.0
3.641629777,183.9087223,24752.07246,286.059556,456.8600959,3.464353035,0.0
5.618064406,304.2359121,17281.97517,0.0,399.4715663,2.896546941,0.0
0.0,143.4537313,19942.27322,0.0,427.1306715,2.907563915,0.0
9.267187531,198.6143947,24683.72357,328.0775332,396.8769491,4.324004646,0.0
0.0,233.8589957,11703.92391,309.0393204,349.3996325,3.510004045,0.0
5.331940479,194.8740654,16658.8765,316.6751618,335.1203984,4.434820258,0.0
7.145771545,238.6899285,28780.34043,385.9756505,332.0327063,5.182590704,0.0
9.920691059,202.817483,9973.934059,337.3505291,333.1924699,4.69070723,0.0
4.758439425,183.3494541,21568.42878,0.0,403.9441682,4.542801462,0.0
5.702925977,216.8504739,35606.44018,0.0,504.6382604,4.137739016,0.0
6.953864226,209.638293,10575.18628,315.6065944,391.1843151,3.195710328,0.0
10.68296643,173.3754984,15758.74062,307.3525858,323.8079132,3.999775382,0.0
0.0,129.8905723,34415.85315,304.5352242,470.3291685,4.405586,0.0
8.757257397,200.1914004,21536.22469,317.8829005,404.7177992,3.626135442,0.0
0.0,168.3884308,27492.30731,299.8204779,383.79502,3.048057223,0.0
7.809631898,100.4576151,12013.55063,247.200826,605.2201244,2.447444464,0.0
6.652488091,145.0101719,19871.78845,288.0521917,545.9749938,3.742090426,0.0
9.147197055,211.7141418,11920.61084,339.7519188,527.70891,3.794531591,0.0
10.56074464,181.8933656,21783.65103,340.3903784,456.5564021,3.96468635,0.0
7.484254838,260.0921726,30616.61515,0.0,404.6707773,4.781188177,0.0
8.520806573,238.3351125,28779.65001,381.6493229,481.3188027,3.94060453,0.0
4.999413811,190.2870501,24323.8659,324.8930378,405.330482,4.460683932,0.0
0.0,157.8011936,16963.62501,300.0442343,360.9959945,4.405385706,0.0
0.0,155.0557268,20557.24043,0.0,290.1809831,4.08990769,0.0
3.906078355,233.402835,32144.79993,348.3594482,269.4490512,3.902879712,0.0
6.391353624,213.0178297,20965.47831,327.6505425,369.3381209,3.923749169,0.0
0.0,229.4856937,35729.69271,384.9437789,296.3975472,3.855602212,0.0
8.692092013,195.1437388,24656.23968,0.0,398.345418,4.477960248,0.0
8.085759801,127.7396738,32653.91036,0.0,416.2396301,4.068688909,0.0
6.203977702,212.3066183,21815.07415,0.0,362.1080043,5.215689206,0.0
5.058108869,238.5693804,34873.93452,374.4335045,669.7250862,5.106655774,0.0
0.0,103.4647587,27420.16742,0.0,485.9745005,4.620793452,0.0
0.0,211.200526,12830.48413,326.9615176,333.329848,3.439740042,0.0
7.261550522,179.8897882,24964.7777,349.2692713,501.1827807,3.636364183,0.0
7.160467231,183.08931,6743.346066,277.5990986,428.0363444,3.884891044,0.0
5.704764776,116.2993299,33223.58153,297.0781535,504.378681,4.157533407,0.0
6.217273135,130.9444639,19460.38282,300.131272,556.65371,5.325833446,0.0
8.67993497,242.2286673,22984.05095,0.0,352.9425881,3.873470298,0.0
0.0,219.3009142,14859.46642,344.4423937,425.2135748,4.655916599,0.0
6.897322141,211.3601667,25650.77764,0.0,383.0143102,5.02278363,0.0
3.514545529,158.7320758,23029.66361,286.5228468,307.379142,3.762615331,0.0
3.722500486,163.6397469,37962.16799,326.6940179,467.5629729,3.662837732,0.0
6.455004797,176.6839728,24468.04839,314.7995983,477.5813462,2.293431406,0.0
7.316804754,217.522862,31903.39981,376.9379723,425.9134002,3.50837265,0.0
